298.187500,0.703125
298.906250,0.718750
299.593750,0.687500
300.328125,0.734375
301.031250,0.703125
301.812500,0.781250
302.500000,0.687500
303.203125,0.703125
303.937500,0.734375
304.671875,0.734375
305.390625,0.718750
306.125000,0.734375
306.890625,0.765625
307.640625,0.750000
308.421875,0.781250
309.203125,0.781250
309.968750,0.765625
310.687500,0.718750
311.468750,0.781250
312.250000,0.781250
312.984375,0.734375
313.750000,0.765625
314.515625,0.765625
315.250000,0.734375
315.984375,0.734375
316.765625,0.781250
317.531250,0.765625
329.156250,0.703125
329.828125,0.671875
330.546875,0.718750
331.187500,0.640625
331.875000,0.687500
332.578125,0.703125
333.218750,0.640625
333.890625,0.671875
334.593750,0.703125
335.343750,0.750000
336.046875,0.703125
336.765625,0.718750
337.500000,0.734375
338.218750,0.718750
338.906250,0.687500
339.593750,0.687500
340.328125,0.734375
341.109375,0.781250
341.859375,0.750000
342.656250,0.796875
343.453125,0.796875
344.281250,0.828125
347.953125,0.718750
348.703125,0.750000
349.484375,0.781250
350.250000,0.765625
351.031250,0.781250
351.843750,0.812500
352.640625,0.796875
353.375000,0.734375
354.125000,0.750000
354.859375,0.734375
355.578125,0.718750
356.281250,0.703125
357.000000,0.718750
357.750000,0.750000
358.468750,0.718750
359.218750,0.750000
359.984375,0.765625
360.703125,0.718750
368.328125,0.703125
369.015625,0.687500
369.703125,0.687500
370.406250,0.703125
371.046875,0.640625
371.734375,0.687500
372.406250,0.671875
373.125000,0.718750
373.765625,0.640625
374.453125,0.687500
375.187500,0.734375
375.875000,0.687500
376.562500,0.687500
382.062500,0.687500
382.734375,0.671875
383.437500,0.703125
384.125000,0.687500
384.796875,0.671875
385.453125,0.656250
386.109375,0.656250
386.718750,0.609375
387.359375,0.640625
388.015625,0.656250
388.656250,0.640625
389.296875,0.640625
389.968750,0.671875
390.656250,0.687500
391.343750,0.687500
392.031250,0.687500
392.734375,0.703125
393.453125,0.718750
394.140625,0.687500
394.843750,0.703125
395.531250,0.687500
396.234375,0.703125
396.890625,0.656250
397.562500,0.671875
398.203125,0.640625
398.875000,0.671875
399.515625,0.640625
400.171875,0.656250
400.859375,0.687500
401.578125,0.718750
402.296875,0.718750
403.000000,0.703125
403.734375,0.734375
404.453125,0.718750
405.140625,0.687500
405.828125,0.687500
406.531250,0.703125
407.265625,0.734375
407.953125,0.687500
408.687500,0.734375
409.421875,0.734375
410.171875,0.750000
410.875000,0.703125
411.578125,0.703125
412.281250,0.703125
412.984375,0.703125
413.671875,0.687500
414.390625,0.718750
415.109375,0.718750
415.843750,0.734375
416.562500,0.718750
417.296875,0.734375
418.046875,0.750000
418.796875,0.750000
419.515625,0.718750
420.234375,0.718750
420.953125,0.718750
421.656250,0.703125
422.312500,0.656250
429.140625,0.687500
429.843750,0.703125
430.515625,0.671875
431.203125,0.687500
431.906250,0.703125
432.625000,0.718750
433.312500,0.687500
434.031250,0.718750
434.765625,0.734375
435.515625,0.750000
436.203125,0.687500
436.906250,0.703125
437.625000,0.718750
438.343750,0.718750
439.031250,0.687500
439.750000,0.718750
440.468750,0.718750
441.187500,0.718750
441.875000,0.687500
442.609375,0.734375
443.312500,0.703125
444.015625,0.703125
444.687500,0.671875
445.375000,0.687500
446.062500,0.687500
446.750000,0.687500
447.421875,0.671875
453.609375,0.656250
454.281250,0.671875
454.953125,0.671875
455.593750,0.640625
456.250000,0.656250
456.953125,0.703125
457.687500,0.734375
458.390625,0.703125
459.093750,0.703125
459.812500,0.718750
460.546875,0.734375
466.765625,0.687500
467.500000,0.734375
468.234375,0.734375
468.984375,0.750000
469.671875,0.687500
470.359375,0.687500
471.062500,0.703125
477.437500,0.718750
478.125000,0.687500
478.796875,0.671875
479.546875,0.750000
480.218750,0.671875
480.906250,0.687500
481.625000,0.718750
482.375000,0.750000
483.062500,0.687500
483.812500,0.750000
484.546875,0.734375
509.843750,0.703125
510.546875,0.703125
511.250000,0.703125
511.921875,0.671875
512.625000,0.703125
513.359375,0.734375
519.593750,0.671875
520.296875,0.703125
521.015625,0.718750
521.718750,0.703125
522.453125,0.734375
523.203125,0.750000
523.921875,0.718750
549.656250,0.656250
550.343750,0.687500
551.000000,0.656250
551.656250,0.656250
552.328125,0.671875
575.781250,0.640625
576.453125,0.671875
577.109375,0.656250
577.781250,0.671875
578.453125,0.671875
579.109375,0.656250
579.750000,0.640625
580.390625,0.640625
581.062500,0.671875
581.734375,0.671875
582.421875,0.687500
583.093750,0.671875
583.828125,0.734375
584.593750,0.765625
585.359375,0.765625
586.046875,0.687500
586.765625,0.718750
587.468750,0.703125
588.171875,0.703125
588.843750,0.671875
589.515625,0.671875
590.234375,0.718750
590.953125,0.718750
591.671875,0.718750
592.406250,0.734375
593.187500,0.781250
593.953125,0.765625
594.671875,0.718750
595.390625,0.718750
596.109375,0.718750
627.687500,0.734375
628.421875,0.734375
629.125000,0.703125
634.828125,0.703125
635.546875,0.718750
636.312500,0.765625
637.046875,0.734375
637.781250,0.734375
648.640625,0.703125
649.343750,0.703125
668.687500,0.734375
669.390625,0.703125
670.109375,0.718750
670.875000,0.765625
671.625000,0.750000
672.343750,0.718750
673.093750,0.750000
673.828125,0.734375
674.578125,0.750000
675.281250,0.703125
676.015625,0.734375
676.750000,0.734375
677.500000,0.750000
678.218750,0.718750
679.000000,0.781250
679.750000,0.750000
680.484375,0.734375
681.218750,0.734375
681.937500,0.718750
682.656250,0.718750
683.328125,0.671875
684.046875,0.718750
684.781250,0.734375
685.562500,0.781250
686.218750,0.656250
686.984375,0.765625
687.734375,0.750000
688.500000,0.765625
689.234375,0.734375
689.984375,0.750000
690.750000,0.765625
691.484375,0.734375
692.171875,0.687500
692.875000,0.703125
693.593750,0.718750
694.328125,0.734375
695.031250,0.703125
695.750000,0.718750
696.484375,0.734375
697.234375,0.750000
697.921875,0.687500
698.640625,0.718750
699.359375,0.718750
700.062500,0.703125
700.750000,0.687500
701.453125,0.703125
702.156250,0.703125
702.843750,0.687500
703.546875,0.703125
704.281250,0.734375
705.031250,0.750000
705.734375,0.703125
706.453125,0.718750
707.187500,0.734375
707.875000,0.687500
716.015625,0.781250
716.687500,0.671875
731.421875,0.781250
732.171875,0.750000
732.906250,0.734375
733.671875,0.765625
734.437500,0.765625
735.234375,0.796875
735.984375,0.750000
736.765625,0.781250
737.515625,0.750000
743.343750,0.750000
744.046875,0.703125
744.781250,0.734375
745.515625,0.734375
746.234375,0.718750
752.531250,0.718750
753.281250,0.750000
769.625000,0.718750
770.375000,0.750000
771.125000,0.750000
771.843750,0.718750
772.578125,0.734375
773.328125,0.750000
774.015625,0.687500
774.734375,0.718750
775.468750,0.734375
776.203125,0.734375
776.921875,0.718750
777.656250,0.734375
778.421875,0.765625
779.156250,0.734375
779.906250,0.750000
780.656250,0.750000
781.421875,0.765625
788.531250,0.750000
789.234375,0.703125
789.968750,0.734375
790.687500,0.718750
791.390625,0.703125
792.078125,0.687500
799.218750,0.703125
799.890625,0.671875
809.437500,0.703125
810.109375,0.671875
810.796875,0.687500
811.515625,0.718750
812.203125,0.687500
812.875000,0.671875
813.578125,0.703125
814.281250,0.703125
814.984375,0.703125
815.671875,0.687500
816.375000,0.703125
823.281250,0.687500
824.000000,0.718750
824.734375,0.734375
825.453125,0.718750
826.171875,0.718750
826.921875,0.750000
827.609375,0.687500
828.328125,0.718750
834.640625,0.750000
835.328125,0.687500
836.062500,0.734375
836.765625,0.703125
837.453125,0.687500
838.140625,0.687500
838.859375,0.718750
858.421875,0.781250
859.187500,0.765625
859.968750,0.781250
860.734375,0.765625
861.453125,0.718750
862.156250,0.703125
862.875000,0.718750
863.593750,0.718750
864.296875,0.703125
865.000000,0.703125
865.750000,0.750000
866.515625,0.765625
867.265625,0.750000
868.031250,0.765625
868.796875,0.765625
869.546875,0.750000
870.250000,0.703125
870.953125,0.703125
871.687500,0.734375
872.390625,0.703125
873.093750,0.703125
873.812500,0.718750
874.578125,0.765625
875.359375,0.781250
876.093750,0.734375
876.859375,0.765625
877.625000,0.765625
878.359375,0.734375
879.078125,0.718750
879.828125,0.750000
880.593750,0.765625
889.250000,0.718750
890.000000,0.750000
890.750000,0.750000
891.500000,0.750000
892.218750,0.718750
892.937500,0.718750
893.687500,0.750000
894.390625,0.703125
895.093750,0.703125
895.812500,0.718750
